LABEL,ABBR,CAP,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1,TAG,TAG+1,TAG-1
-,0,0,0,PRON,NOUN,VERB,0,0,its,service,redeploy,PRP$,NN,VB
-,0,0,0,NOUN,NOUN,PRON,0,0,service,assets,its,NN,NNS,PRP$
-,0,0,0,NOUN,NOUN,NOUN,0,0,assets,intomanufacturing,service,NNS,NN,NN
-,0,0,0,NOUN,CCONJ,NOUN,0,0,intomanufacturing,and,assets,NN,CC,NNS
-,0,0,0,CCONJ,NOUN,NOUN,0,0,and,distribution.,intomanufacturing,CC,NN,NN
-,0,0,0,NOUN,OMEGAPOS,CCONJ,0,0,distribution.,OMEGA,and,NN,OMEGATAG,CC
-,0,1,0,PRON,VERB,PHIPOS,0,0,It,said,PHI,PRP,VBD,PHITAG
-,0,0,0,VERB,DET,PRON,0,0,said,the,It,VBD,DT,PRP
-,0,0,0,DET,NOUN,VERB,0,0,the,operations,said,DT,NNS,VBD
-,0,0,0,NOUN,AUX,DET,0,0,operations,being,the,NNS,VBG,DT
-,0,0,0,AUX,VERB,NOUN,0,0,being,sold,operations,VBG,VBN,NNS
-,0,0,0,VERB,VERB,AUX,0,0,sold,accounted,being,VBN,VBD,VBG
-,0,0,0,VERB,ADP,VERB,0,0,accounted,for,sold,VBD,IN,VBN
-,0,0,0,ADP,ADP,VERB,0,0,for,about,accounted,IN,IN,VBD
-,0,0,0,ADP,NOUN,ADP,0,0,about,fivepct,for,IN,NN,IN
-,0,0,0,NOUN,ADP,ADP,0,0,fivepct,of,about,NN,IN,IN
-,0,0,0,ADP,NOUN,NOUN,0,0,of,revenues,fivepct,IN,NNS,NN
-,0,0,0,NOUN,ADP,ADP,0,0,revenues,for,of,NNS,IN,IN
-,0,0,0,ADP,DET,NOUN,0,0,for,the,revenues,IN,DT,NNS
-,0,0,0,DET,NOUN,ADP,0,0,the,year,for,DT,NN,IN
-,0,0,0,NOUN,VERB,DET,0,0,year,ended,the,NN,VBN,DT
-,0,0,0,VERB,PROPN,NOUN,0,0,ended,February,year,VBN,NNP,NN
-,0,1,0,PROPN,NUM,VERB,0,0,February,28,ended,NNP,CD,VBN
-,0,0,0,NUM,CCONJ,PROPN,0,0,28,and,February,CD,CC,NNP
-,0,0,0,CCONJ,VERB,NUM,0,0,and,lost,28,CC,VBD,CD
-,0,0,0,VERB,NOUN,CCONJ,0,0,lost,money.,and,VBD,NN,CC
-,0,0,0,NOUN,OMEGAPOS,VERB,0,0,money.,OMEGA,lost,NN,OMEGATAG,VBD
-,0,1,0,PROPN,OMEGAPOS,PHIPOS,0,0,Reuter,OMEGA,PHI,NNP,OMEGATAG,PHITAG
-,0,1,0,ADJ,NOUN,PHIPOS,0,0,Applied,chemicals,PHI,JJ,NNS,PHITAG
-,0,0,0,NOUN,NOUN,ADJ,0,0,chemicals,group,Applied,NNS,NN,JJ
-,0,0,0,NOUN,PROPN,NOUN,0,0,group,Henkel,chemicals,NN,NNP,NNS
B-SELL,0,1,0,PROPN,VERB,NOUN,0,0,Henkel,KGaAsaid,group,NNP,VBD,NN
-,0,1,0,VERB,PRON,PROPN,0,0,KGaAsaid,it,Henkel,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,is,KGaAsaid,PRP,VBZ,VBD
-,0,0,0,AUX,VERB,PRON,0,0,is,selling,it,VBZ,VBG,PRP
B-STAT,0,0,0,VERB,PRON,AUX,0,0,selling,its,is,VBG,PRP$,VBZ
-,0,0,0,PRON,PROPN,VERB,0,0,its,Hamburg,selling,PRP$,NNP,VBG
I-PURCH,0,1,0,PROPN,NOUN,PRON,0,0,Hamburg,vegetable,its,NNP,NN,PRP$
I-AQB,0,0,0,NOUN,NOUN,PROPN,0,0,vegetable,oil,Hamburg,NN,NN,NNP
I-AQB,0,0,0,NOUN,CCONJ,NOUN,0,0,oil,and,vegetable,NN,CC,NN
I-AQB,0,0,0,CCONJ,ADJ,NOUN,0,0,and,fatssubsidiary,oil,CC,JJ,NN
-,0,0,0,ADJ,PROPN,CCONJ,0,0,fatssubsidiary,Noblee,and,JJ,NNP,CC
B-AQ,0,1,0,PROPN,NOUN,ADJ,0,0,Noblee,und,fatssubsidiary,NNP,NN,JJ
I-AQ,0,0,0,NOUN,PROPN,PROPN,0,0,und,Thoerl,Noblee,NN,NNP,NNP
I-AQ,0,1,0,PROPN,PROPN,NOUN,0,0,Thoerl,GmbH,und,NNP,NNP,NN
I-AQ,0,1,0,PROPN,ADP,PROPN,0,0,GmbH,to,Thoerl,NNP,IN,NNP
-,0,0,0,ADP,PROPN,PROPN,0,0,to,Oelmuehle,GmbH,IN,NNP,NNP
B-PURCH,0,1,0,PROPN,PROPN,ADP,0,0,Oelmuehle,Hamburg,to,NNP,NNP,IN
I-PURCH,0,1,0,PROPN,ADJ,PROPN,0,0,Hamburg,AG.A,Oelmuehle,NNP,JJ,NNP
-,0,1,0,ADJ,NOUN,PROPN,0,0,AG.A,company,Hamburg,JJ,NN,NNP
-,0,0,0,NOUN,NOUN,ADJ,0,0,company,spokesman,AG.A,NN,NN,JJ
-,0,0,0,NOUN,VERB,NOUN,0,0,spokesman,declined,company,NN,VBD,NN
-,0,0,0,VERB,PART,NOUN,0,0,declined,to,spokesman,VBD,TO,NN
-,0,0,0,PART,VERB,VERB,0,0,to,give,declined,TO,VB,VBD
-,0,0,0,VERB,DET,PART,0,0,give,the,to,VB,DT,TO
-,0,0,0,DET,NOUN,VERB,0,0,the,purchase,give,DT,NN,VB
-,0,0,0,NOUN,NOUN,DET,0,0,purchase,price.,the,NN,NN,DT
-,0,0,0,NOUN,OMEGAPOS,NOUN,0,0,price.,OMEGA,purchase,NN,OMEGATAG,NN
-,0,1,0,PROPN,PUNCT,PHIPOS,0,0,"Noblee,",a,PHI,NNP,",",PHITAG
-,0,0,0,PUNCT,DET,PROPN,0,0,a,supplier,"Noblee,",",",DT,NNP
-,0,0,0,DET,NOUN,PUNCT,0,0,supplier,of,a,DT,NN,","
-,0,0,0,NOUN,ADP,DET,0,0,of,specialised,supplier,NN,IN,DT
-,0,0,0,ADP,ADJ,NOUN,0,0,specialised,refined,of,IN,JJ,NN
-,0,0,0,ADJ,ADJ,ADP,0,0,refined,oils,specialised,JJ,JJ,IN
-,0,0,0,ADJ,NOUN,ADJ,0,0,oils,and,refined,JJ,NNS,JJ
I-AQB,0,0,0,NOUN,CCONJ,ADJ,0,0,and,fats,oils,NNS,CC,JJ
I-AQB,0,0,0,CCONJ,NOUN,NOUN,0,0,fats,to,and,CC,NNS,NNS
-,0,0,0,NOUN,ADP,CCONJ,0,0,to,thefood,fats,NNS,IN,CC
-,0,0,0,ADP,NOUN,NOUN,0,0,thefood,processing,to,IN,NNS,NNS
-,0,0,0,NOUN,NOUN,ADP,0,0,processing,"industry,",thefood,NNS,NN,IN
-,0,0,0,NOUN,NOUN,NOUN,0,0,"industry,",had,processing,NN,NN,NNS
-,0,0,0,NOUN,PUNCT,NOUN,0,0,had,turnover,"industry,",NN,",",NN
-,0,0,0,PUNCT,VERB,NOUN,0,0,turnover,of,had,",",VBD,NN
-,0,0,0,VERB,NOUN,PUNCT,0,0,of,161,turnover,VBD,NN,","
-,0,0,0,NOUN,ADP,VERB,0,0,161,mln,of,NN,IN,VBD
-,0,0,0,ADP,NUM,NOUN,0,0,mln,marks,161,IN,CD,NN
-,0,0,0,NUM,NOUN,ADP,0,0,marks,lastyear.,mln,CD,NN,IN
-,0,0,0,NOUN,OMEGAPOS,NUM,0,0,lastyear.,OMEGA,marks,NN,OMEGATAG,CD
-,0,1,0,DET,PROPN,PHIPOS,0,0,A,Henkel,PHI,DT,NNP,PHITAG
B-SELL,0,1,0,PROPN,NOUN,DET,0,0,Henkel,statement,A,NNP,NN,DT
-,0,0,0,NOUN,VERB,PROPN,0,0,statement,said,Henkel,NN,VBD,NNP
-,0,0,0,VERB,DET,NOUN,0,0,said,the,statement,VBD,DT,NN
-,0,0,0,DET,NOUN,VERB,0,0,the,divestment,said,DT,NN,VBD
-,0,0,0,NOUN,AUX,DET,0,0,divestment,was,the,NN,VBD,DT
-,0,0,0,AUX,NOUN,NOUN,0,0,was,part,divestment,VBD,NN,NN
-,0,0,0,NOUN,ADP,AUX,0,0,part,of,was,NN,IN,VBD
-,0,0,0,ADP,PROPN,NOUN,0,0,of,thecompany's,part,IN,NNP,NN
-,0,0,0,PROPN,PART,ADP,0,0,thecompany's,strategy,of,NNP,POS,IN
-,0,0,0,PART,NOUN,PROPN,0,0,strategy,of,thecompany's,POS,NN,NNP
-,0,0,0,NOUN,ADP,PART,0,0,of,concentrating,strategy,NN,IN,POS
-,0,0,0,ADP,VERB,NOUN,0,0,concentrating,on,of,IN,VBG,NN
-,0,0,0,VERB,ADP,ADP,0,0,on,its,concentrating,VBG,IN,IN
-,0,0,0,ADP,PRON,VERB,0,0,its,core,on,IN,PRP$,VBG
-,0,0,0,PRON,NOUN,ADP,0,0,core,businesses.,its,PRP$,NN,IN
-,0,0,0,NOUN,OMEGAPOS,PRON,0,0,businesses.,OMEGA,core,NN,OMEGATAG,PRP$
-,0,1,0,PROPN,PUNCT,PHIPOS,0,0,"ForOelmuehle,",the,PHI,NNP,",",PHITAG
-,0,0,0,PUNCT,DET,PROPN,0,0,the,acquisition,"ForOelmuehle,",",",DT,NNP
-,0,0,0,DET,NOUN,PUNCT,0,0,acquisition,of,the,DT,NN,","
-,0,0,0,NOUN,ADP,DET,0,0,of,Noblee,acquisition,NN,IN,DT
B-AQ,0,1,0,ADP,PROPN,NOUN,0,0,Noblee,means,of,IN,NNP,NN
-,0,0,0,PROPN,VERB,ADP,0,0,means,access,Noblee,NNP,VBZ,IN
-,0,0,0,VERB,NOUN,PROPN,0,0,access,to,means,VBZ,NN,NNP
-,0,0,0,NOUN,ADP,VERB,0,0,to,"newmarkets,",access,NN,IN,VBZ
-,0,0,0,ADP,NOUN,NOUN,0,0,"newmarkets,",the,to,IN,NNS,NN
-,0,0,0,NOUN,PUNCT,ADP,0,0,the,statement,"newmarkets,",NNS,",",IN
-,0,0,0,PUNCT,DET,NOUN,0,0,statement,added.,the,",",DT,NNS
-,0,0,0,DET,OMEGAPOS,PUNCT,0,0,added.,OMEGA,statement,DT,OMEGATAG,","
B-STAT,0,1,0,PROPN,PROPN,PHIPOS,0,0,Union,Miniere,PHI,NNP,NNP,PHITAG
I-STAT,0,1,0,PROPN,PROPN,PROPN,0,0,Miniere,SA,Union,NNP,NNP,NNP
I-STAT,0,1,0,PROPN,VERB,PROPN,0,0,SA,said,Miniere,NNP,VBD,NNP
-,0,0,0,VERB,ADP,PROPN,0,0,said,in,SA,VBD,IN,NNP
-,0,0,0,ADP,DET,VERB,0,0,in,a,said,IN,DT,VBD
-,0,0,0,DET,NOUN,ADP,0,0,a,statementthat,in,DT,NN,IN
-,0,0,0,NOUN,PRON,DET,0,0,statementthat,it,a,NN,PRP,DT
-,0,0,0,PRON,AUX,NOUN,0,0,it,has,statementthat,PRP,VBZ,NN
-,0,0,0,AUX,VERB,PRON,0,0,has,acquired,it,VBZ,VBN,PRP
-,0,0,0,VERB,DET,AUX,0,0,acquired,an,has,VBN,DT,VBZ
-,0,0,0,DET,NUM,VERB,0,0,an,eight,acquired,DT,CD,VBN
-,0,0,0,NUM,NOUN,DET,0,0,eight,pct,an,CD,NN,DT
-,0,0,0,NOUN,NOUN,NUM,0,0,pct,interest,eight,NN,NN,CD
-,0,0,0,NOUN,ADP,NOUN,0,0,interest,in,pct,NN,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,in,PancontinentalMining,interest,IN,NNP,NN
-,0,1,0,PROPN,PROPN,ADP,0,1,PancontinentalMining,Ltd,in,NNP,NNP,IN
I-AQ,0,1,0,PROPN,SPACE,PROPN,0,0,Ltd,for,PancontinentalMining,NNP,_SP,NNP
-,0,0,0,SPACE,ADP,PROPN,0,0,for,a,Ltd,_SP,IN,NNP
-,0,0,0,ADP,DET,SPACE,0,0,a,sum,for,IN,DT,_SP
-,0,0,0,DET,NOUN,ADP,0,0,sum,equivalent,a,DT,NN,IN
-,0,0,0,NOUN,ADJ,DET,0,0,equivalent,to,sum,NN,JJ,DT
-,0,0,0,ADJ,ADP,NOUN,0,0,to,1.2,equivalent,JJ,IN,NN
B-SELL,0,0,0,ADP,NUM,ADJ,0,0,1.2,billion,to,IN,CD,JJ
I-SELL,0,0,0,NUM,NUM,ADP,0,0,billion,Belgianfrancs.,1.2,CD,CD,IN
-,0,1,0,NUM,OMEGAPOS,NUM,0,0,Belgianfrancs.,OMEGA,billion,CD,OMEGATAG,CD
B-AQ,0,1,0,PROPN,VERB,PHIPOS,0,0,Pancontinental,operates,PHI,NNP,VBZ,PHITAG
-,0,0,0,VERB,NOUN,PROPN,0,0,operates,gold,Pancontinental,VBZ,NN,NNP
B-AQB,0,0,0,NOUN,CCONJ,VERB,0,0,gold,and,operates,NN,CC,VBZ
I-AQL,0,0,0,CCONJ,NOUN,NOUN,0,0,and,coal,gold,CC,NN,NN
I-AQB,0,0,0,NOUN,NOUN,CCONJ,0,0,coal,mines,and,NN,NNS,CC
I-AQB,0,0,0,NOUN,ADP,NOUN,0,0,mines,in,coal,NNS,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,in,Australiaand,mines,IN,NNP,NNS
-,0,1,0,PROPN,ADJ,ADP,0,0,Australiaand,natural,in,NNP,JJ,IN
B-AQL,0,0,0,ADJ,NOUN,PROPN,0,0,natural,gas,Australiaand,JJ,NN,NNP
I-AQL,0,0,0,NOUN,CCONJ,ADJ,0,0,gas,and,natural,NN,CC,JJ
I-AQL,0,0,0,CCONJ,NOUN,NOUN,0,0,and,oil,gas,CC,NN,NN
I-AQL,0,0,0,NOUN,NOUN,CCONJ,0,0,oil,fields,and,NN,NNS,CC
I-AQL,0,0,0,NOUN,ADP,NOUN,0,0,fields,in,oil,NNS,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,in,Canada.,fields,IN,NNP,NNS
-,0,1,0,PROPN,OMEGAPOS,ADP,0,0,Canada.,OMEGA,in,NNP,OMEGATAG,IN
B-STAT,0,1,0,PROPN,PROPN,PHIPOS,0,0,Union,Miniere,PHI,NNP,NNP,PHITAG
I-STAT,0,1,0,PROPN,VERB,PROPN,0,0,Miniere,said,Union,NNP,VBD,NNP
-,0,0,0,VERB,DET,PROPN,0,0,said,the,Miniere,VBD,DT,NNP
-,0,0,0,DET,NOUN,VERB,0,0,the,location,said,DT,NN,VBD
-,0,0,0,NOUN,ADP,DET,0,0,location,of,the,NN,IN,DT
-,0,0,0,ADP,PRON,NOUN,0,0,of,its,location,IN,PRP$,NN
-,0,0,0,PRON,NOUN,ADP,0,0,its,interest,of,PRP$,NN,IN
-,0,0,0,NOUN,ADP,PRON,0,0,interest,within,its,NN,IN,PRP$
-,0,0,0,ADP,ADJ,NOUN,0,0,within,thePancontinental,interest,IN,JJ,NN
-,0,0,0,ADJ,NOUN,ADP,0,0,thePancontinental,group,within,JJ,NN,IN
-,0,0,0,NOUN,AUX,ADJ,0,0,group,will,thePancontinental,NN,MD,JJ
-,0,0,0,AUX,AUX,NOUN,0,0,will,be,group,MD,VB,NN
-,0,0,0,AUX,VERB,AUX,0,0,be,decided,will,VB,VBN,MD
-,0,0,0,VERB,ADV,AUX,0,0,decided,later.,be,VBN,RB,VB
-,0,0,0,ADV,OMEGAPOS,VERB,0,0,later.,OMEGA,decided,RB,OMEGATAG,VBN
-,0,1,0,PRON,AUX,PHIPOS,0,0,It,did,PHI,PRP,VBD,PHITAG
-,0,0,0,AUX,VERB,PRON,0,0,did,notelaborate.,It,VBD,VB,PRP
-,0,0,0,VERB,OMEGAPOS,AUX,0,0,notelaborate.,OMEGA,did,VB,OMEGATAG,VBD
B-STAT,0,1,0,PROPN,PROPN,PHIPOS,0,0,Union,Miniere,PHI,NNP,NNP,PHITAG
I-STAT,0,1,0,PROPN,AUX,PROPN,0,0,Miniere,is,Union,NNP,VBZ,NNP
-,0,0,0,AUX,DET,PROPN,0,0,is,a,Miniere,VBZ,DT,NNP
-,0,0,0,DET,ADV,AUX,0,0,a,wholly,is,DT,RB,VBZ
-,0,0,0,ADV,VERB,DET,0,0,wholly,owned,a,RB,VBN,DT
-,0,0,0,VERB,NOUN,ADV,0,0,owned,subsidiary,wholly,VBN,NN,RB
-,0,0,0,NOUN,ADP,VERB,0,0,subsidiary,of,owned,NN,IN,VBN
-,0,0,0,ADP,PROPN,NOUN,0,0,of,SocieteGenerale,subsidiary,IN,NNP,NN
-,0,1,0,PROPN,X,ADP,0,0,SocieteGenerale,de,of,NNP,FW,IN
-,0,0,0,X,PROPN,PROPN,0,0,de,Belgique,SocieteGenerale,FW,NNP,NNP
-,0,1,0,PROPN,PUNCT,X,0,0,Belgique,.,de,NNP,.,FW
-,0,0,0,PUNCT,OMEGAPOS,PROPN,0,0,.,OMEGA,Belgique,.,OMEGATAG,NNP
B-STAT,0,1,0,PROPN,PROPN,PHIPOS,0,1,Honeywell,Inc,PHI,NNP,NNP,PHITAG
I-STAT,0,1,0,PROPN,VERB,PROPN,0,0,Inc,said,Honeywell,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Inc,VBD,PRP,NNP
-,0,0,0,PRON,VERB,VERB,0,0,it,hascompleted,said,PRP,VBD,VBD
-,0,0,0,VERB,DET,PRON,0,0,hascompleted,the,it,VBD,DT,PRP
-,0,0,0,DET,NOUN,VERB,0,0,the,sale,hascompleted,DT,NN,VBD
-,0,0,0,NOUN,ADP,DET,0,0,sale,of,the,NN,IN,DT
-,0,0,0,ADP,NUM,NOUN,0,0,of,57.5,sale,IN,CD,NN
-,0,0,0,NUM,NOUN,ADP,0,0,57.5,pct,of,CD,NN,IN
-,0,0,0,NOUN,ADP,NUM,0,0,pct,of,57.5,NN,IN,CD
-,0,0,0,ADP,PRON,NOUN,0,0,of,its,pct,IN,PRP$,NN
-,0,0,0,PRON,PROPN,ADP,0,0,its,Honeywell,of,PRP$,NNP,IN
B-STAT,0,1,0,PROPN,PROPN,PRON,0,0,Honeywell,InformationSystems,its,NNP,NNP,PRP$
-,0,1,0,PROPN,SPACE,PROPN,0,0,InformationSystems,computer,Honeywell,NNP,_SP,NNP
B-AQB,0,0,0,SPACE,NOUN,PROPN,0,0,computer,business,InformationSystems,_SP,NN,NNP
-,0,0,0,NOUN,NOUN,SPACE,0,0,business,to,computer,NN,NN,_SP
-,0,0,0,NOUN,ADP,NOUN,0,0,to,Compagnie,business,NN,IN,NN
B-PURCH,0,1,0,ADP,PROPN,NOUN,0,0,Compagnie,des,to,IN,NNP,NN
I-PURCH,0,0,0,PROPN,PROPN,ADP,0,0,des,MachinesBull,Compagnie,NNP,NNP,IN
-,0,1,0,PROPN,PROPN,PROPN,0,0,MachinesBull,of,des,NNP,NNP,NNP
-,0,0,0,PROPN,ADP,PROPN,0,0,of,France,MachinesBull,NNP,IN,NNP
-,0,1,1,ADP,PROPN,PROPN,0,0,France,and,of,IN,NNP,NNP
-,0,0,0,PROPN,CCONJ,ADP,0,0,and,NEC,France,NNP,CC,IN
B-SELL,0,1,0,CCONJ,PROPN,PROPN,0,1,NEC,Corp,and,CC,NNP,NNP
I-SELL,0,1,0,PROPN,PROPN,CCONJ,0,0,Corp,of,NEC,NNP,NNP,CC
-,0,0,0,PROPN,ADP,PROPN,0,0,of,Japan,Corp,NNP,IN,NNP
-,0,1,1,ADP,PROPN,PROPN,0,0,Japan,for,of,IN,NNP,NNP
-,0,0,0,PROPN,ADP,ADP,0,0,for,527,Japan,NNP,IN,IN
B-AMT,0,0,0,ADP,NUM,PROPN,0,0,527,mln,for,IN,CD,NNP
I-AMT,0,0,0,NUM,NOUN,ADP,0,0,mln,dlrs,527,CD,NN,IN
I-AMT,0,0,0,NOUN,ADJ,NUM,0,0,dlrs,incash.,mln,NN,JJ,CD
-,0,0,0,ADJ,OMEGAPOS,NOUN,0,0,incash.,OMEGA,dlrs,JJ,OMEGATAG,NN
B-STAT,0,1,0,PROPN,VERB,PHIPOS,0,0,Honeywell,said,PHI,NNP,VBD,PHITAG
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Honeywell,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,will,said,PRP,MD,VBD
-,0,0,0,AUX,VERB,PRON,0,0,will,use,it,MD,VB,PRP
-,0,0,0,VERB,ADJ,AUX,0,0,use,much,will,VB,JJ,MD
-,0,0,0,ADJ,ADP,VERB,0,0,much,of,use,JJ,IN,VB
-,0,0,0,ADP,DET,ADJ,0,0,of,the,much,IN,DT,JJ
-,0,0,0,DET,NOUN,ADP,0,0,the,money,of,DT,NN,IN
-,0,0,0,NOUN,PART,DET,0,0,money,to,the,NN,TO,DT
-,0,0,0,PART,NOUN,NOUN,0,0,to,reduceshort-term,money,TO,NN,NN
-,0,0,0,NOUN,PUNCT,PART,0,0,reduceshort-term,debt,to,NN,HYPH,TO
-,0,0,0,PUNCT,NOUN,NOUN,0,0,debt,incurred,reduceshort-term,HYPH,NN,NN
-,0,0,0,NOUN,NOUN,PUNCT,0,0,incurred,last,debt,NN,NN,HYPH
-,0,0,0,NOUN,VERB,NOUN,0,0,last,December,incurred,NN,VBN,NN
-,0,1,0,VERB,ADJ,NOUN,0,0,December,when,last,VBN,JJ,NN
-,0,0,0,ADJ,PROPN,VERB,0,0,when,the,December,JJ,NNP,VBN
-,0,0,0,PROPN,ADV,ADJ,0,0,the,companypurchased,when,NNP,WRB,JJ
-,0,0,0,ADV,DET,PROPN,0,0,companypurchased,the,the,WRB,DT,NNP
-,0,0,0,DET,VERB,ADV,0,0,the,Sperry,companypurchased,DT,VBN,WRB
-,0,1,0,VERB,DET,DET,0,0,Sperry,Aerospace,the,VBN,DT,DT
-,0,1,0,DET,PROPN,VERB,0,0,Aerospace,Group.,Sperry,DT,NNP,VBN
-,0,1,0,PROPN,OMEGAPOS,DET,0,0,Group.,OMEGA,Aerospace,NNP,OMEGATAG,DT
B-STAT,0,1,0,PROPN,VERB,PHIPOS,0,0,Honeywell,said,PHI,NNP,VBD,PHITAG
-,0,0,0,VERB,DET,PROPN,0,0,said,the,Honeywell,VBD,DT,NNP
-,0,0,0,DET,NOUN,VERB,0,0,the,sale,said,DT,NN,VBD
-,0,0,0,NOUN,ADP,DET,0,0,sale,of,the,NN,IN,DT
-,0,0,0,ADP,PRON,NOUN,0,0,of,HIS,sale,IN,PRP$,NN
-,0,1,0,PRON,AUX,ADP,0,0,HIS,has,of,PRP$,VBZ,IN
-,0,0,0,AUX,VERB,PRON,0,0,has,created,HIS,VBZ,VBN,PRP$
-,0,0,0,VERB,DET,AUX,0,0,created,a,has,VBN,DT,VBZ
-,0,0,0,DET,ADJ,VERB,0,0,a,new,created,DT,JJ,VBN
-,0,0,0,ADJ,NOUN,DET,0,0,new,dedicatedcomputer,a,JJ,NN,DT
-,0,0,0,NOUN,NOUN,ADJ,0,0,dedicatedcomputer,company,new,NN,NN,JJ
-,0,0,0,NOUN,ADV,NOUN,0,0,company,jointly,dedicatedcomputer,NN,RB,NN
-,0,0,0,ADV,VERB,NOUN,0,0,jointly,owned,company,RB,VBN,NN
-,0,0,0,VERB,ADP,ADV,0,0,owned,by,jointly,VBN,IN,RB
-,0,0,0,ADP,PROPN,VERB,0,0,by,"Bull,",owned,IN,NNP,VBN
-,0,1,0,PROPN,PUNCT,ADP,0,0,"Bull,",NEC,by,NNP,",",IN
B-SELL,0,1,0,PUNCT,PROPN,PROPN,0,0,NEC,and,"Bull,",",",NNP,NNP
-,0,0,0,PROPN,CCONJ,PUNCT,0,0,and,Honeywell.,NEC,NNP,CC,","
-,0,1,0,CCONJ,OMEGAPOS,PROPN,0,0,Honeywell.,OMEGA,and,CC,OMEGATAG,NNP
-,0,1,0,DET,ADJ,PHIPOS,0,0,The,new,PHI,DT,JJ,PHITAG
-,0,0,0,ADJ,ADV,DET,0,0,new,privately,The,JJ,RB,DT
-,0,0,0,ADV,VERB,ADJ,0,0,privately,held,new,RB,VBN,JJ
-,0,0,0,VERB,NOUN,ADV,0,0,held,"company,",privately,VBN,NN,RB
-,0,0,0,NOUN,PUNCT,VERB,0,0,"company,",named,held,NN,",",VBN
-,0,0,0,PUNCT,VERB,NOUN,0,0,named,Honeywell,"company,",",",VBN,NN
B-STAT,0,1,0,VERB,PROPN,PUNCT,0,0,Honeywell,"Bull,",named,VBN,NNP,","
-,0,1,0,PROPN,PROPN,VERB,0,0,"Bull,",is42.5,Honeywell,NNP,NNP,VBN
-,0,0,0,PROPN,PUNCT,PROPN,0,0,is42.5,pct,"Bull,",NNP,",",NNP
-,0,0,0,PUNCT,NOUN,PROPN,0,0,pct,owned,is42.5,",",NNS,NNP
-,0,0,0,NOUN,AUX,PUNCT,0,0,owned,by,pct,NNS,VBP,","
-,0,0,0,AUX,VERB,NOUN,0,0,by,Honeywell,owned,VBP,VBN,NNS
B-STAT,0,1,0,VERB,ADP,AUX,0,0,Honeywell,"Inc,",by,VBN,IN,VBP
-,0,1,0,ADP,PROPN,VERB,0,0,"Inc,",42.5,Honeywell,IN,NNP,VBN
-,0,0,0,PROPN,PROPN,ADP,0,0,42.5,pct,"Inc,",NNP,NNP,IN
-,0,0,0,PROPN,PUNCT,PROPN,0,0,pct,by,42.5,NNP,",",NNP
-,0,0,0,PUNCT,NUM,PROPN,0,0,by,Bull,pct,",",CD,NNP
I-PURCH,0,1,0,NUM,NOUN,PUNCT,0,0,Bull,and,by,CD,NN,","
-,0,0,0,NOUN,ADP,NUM,0,0,and,15,Bull,NN,IN,CD
-,0,0,0,ADP,PROPN,NOUN,0,0,15,pct,and,IN,NNP,NN
-,0,0,0,PROPN,CCONJ,ADP,0,0,pct,"byNEC,",15,NNP,CC,IN
-,0,0,0,CCONJ,NUM,PROPN,0,0,"byNEC,",the,pct,CC,CD,NNP
-,0,0,0,NUM,NOUN,CCONJ,0,0,the,new,"byNEC,",CD,NN,CC
-,0,0,0,NOUN,NOUN,NUM,0,0,new,company,the,NN,NN,CD
-,0,0,0,NOUN,PUNCT,NOUN,0,0,company,said.,new,NN,",",NN
-,0,0,0,PUNCT,OMEGAPOS,NOUN,0,0,said.,OMEGA,company,",",OMEGATAG,NN
B-STAT,0,1,0,PROPN,VERB,PHIPOS,0,0,Honeywell,added,PHI,NNP,VBD,PHITAG
-,0,0,0,VERB,SCONJ,PROPN,0,0,added,that,Honeywell,VBD,IN,NNP
-,0,0,0,SCONJ,NOUN,VERB,0,0,that,terms,added,IN,NNS,VBD
-,0,0,0,NOUN,ADP,SCONJ,0,0,terms,of,that,NNS,IN,IN
-,0,0,0,ADP,DET,NOUN,0,0,of,the,terms,IN,DT,NNS
-,0,0,0,DET,NOUN,ADP,0,0,the,agreement,of,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,agreement,with,the,NN,IN,DT
-,0,0,0,ADP,PROPN,NOUN,0,0,with,NEC,agreement,IN,NNP,NN
B-SELL,0,1,0,PROPN,PROPN,ADP,0,0,NEC,andBull,with,NNP,NNP,IN
-,0,0,0,PROPN,VERB,PROPN,0,0,andBull,allow,NEC,NNP,VB,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,allow,it,andBull,VB,PRP,NNP
-,0,0,0,PRON,PART,VERB,0,0,it,to,allow,PRP,TO,VB
-,0,0,0,PART,VERB,PRON,0,0,to,reduce,it,TO,VB,PRP
-,0,0,0,VERB,PRON,PART,0,0,reduce,its,to,VB,PRP$,TO
-,0,0,0,PRON,ADJ,VERB,0,0,its,current,reduce,PRP$,JJ,VB
-,0,0,0,ADJ,NUM,PRON,0,0,current,42.5,its,JJ,CD,PRP$
